resources_count,followers_count,honor_score,views_count,likes_count,favorites_count,comments_count,duration,title,embed_url
100,1972,2507,40506,182,81,39,04:07,秦岭秋景2016,https://www.djivideos.com/video_play/89698058-cfd2-4e68-b1b5-c40ff8ff3c9e
23,33,343,2169,11,0,3,01:49,灵魂饕餮之旅（Feast of Soul）,https://www.djivideos.com/video_play/7e387364-09fa-4738-b9c2-2ef9f6ccecb1
94,630,1660,7797,37,19,2,04:10,绚丽秋色-核伙沟完整版 .m4v,https://www.djivideos.com/video_play/36b24719-503d-4f1d-89ba-d16d984b49b2
3,190,70,49098,126,78,40,03:17,寻梦布尔津 The Dream Of Burqin County.mp4,https://www.djivideos.com/video_play/59e6fb71-91b1-45ff-8154-010ed3af7c90
78,8653,2283,70851,50,27,8,02:01,套马D汉子你威武雄壮,https://www.djivideos.com/video_play/0eb52f93-fb0b-41b3-962e-35c7c3a1543a
150,1905,2402,9417,51,21,9,05:33,2016秋季北疆行,https://www.djivideos.com/video_play/d5ae256f-9635-46e9-95ba-fe23f0e797be
38,225,174,20123,145,82,42,01:39,鹤峰游记 HomeTraveling.mov,https://www.djivideos.com/video_play/2d09c5b1-ef95-4e2a-b7b2-b0ec563c4631
363,1442,5063,6492,39,17,6,00:00,Stockholm City Hall,https://www.djivideos.com/video_play/b0c4954b-1bdc-4a93-99ae-fec9104748bc
238,5845,6381,224912,260,31,58,06:37,桃源景迈,https://www.djivideos.com/video_play/ee86af1b-5022-40d1-b589-0136ef91300d
4,905,225,32436,315,225,60,02:40,阿拉善盟 ? 行摄之旅 - Nemo Film,https://www.djivideos.com/video_play/ecdb1c5e-2edf-4a17-8417-8a361d711f31
23,952,285,25593,247,148,22,07:56,上帝之眼俯瞰欧美亚澳15国美景,https://www.djivideos.com/video_play/e0b06b0c-699a-4305-bb1e-2955e125bad6
97,749,886,5129,25,8,13,01:49,【大同视野】银滩晨雾,https://www.djivideos.com/video_play/d4f4ec4d-b054-4336-9bd2-06dc88930447
2,67,67,8729,63,19,12,00:30,［城市系列］诸暨 晨.mov,https://www.djivideos.com/video_play/d8fec79c-d829-4668-a200-6264fdb9c17a
16,235,97,58327,201,111,61,05:45,印象赣州  墨影匆匆.mp4,https://www.djivideos.com/video_play/29597601-30fd-453a-b628-96730ecf74c7
14,229,242,10141,188,65,11,00:17,中信日出,https://www.djivideos.com/video_play/70b0411c-713c-4edf-9964-1564a54a3e46
363,19843,12763,20642,87,9,3,00:00,DJI 人物传 - Brendan Schulman,https://www.djivideos.com/video_play/0eeb4325-a605-44f1-9aef-f838c1a3f6b1
363,19843,12763,28018,78,133,6,01:56,“御” Mavic 系列教学视频—平行/锁定跟随与手势自拍.mp4,https://www.djivideos.com/video_play/96eeff1d-3a10-4e80-a4e9-9c454d0133cc
1,51,64,7111,51,21,8,01:51,"COAST TO COAST,澳洲自驾旅拍",https://www.djivideos.com/video_play/e4da2cc0-7dad-4eba-9235-67fda0a58725
8,64,66,4777,68,15,2,01:00,"Autumn in Turaida, Latvia",https://www.djivideos.com/video_play/bada40d5-d730-44fa-b71f-97f2d1789594
10,107,184,2166,20,7,2,01:55,《渡鸦视觉》司南杯帆船大赛,https://www.djivideos.com/video_play/d0e92fcf-ef3d-4695-ba2e-bc2e7880d1d4
24,498,358,41599,207,173,47,06:29,飞爵Flydro * 航拍镜头合辑,https://www.djivideos.com/video_play/b5a3792a-e2dd-4264-a8b3-fad3f7b96522
12,134,134,7722,83,28,13,01:53,"Montauk, New York",https://www.djivideos.com/video_play/72942b8c-ed5d-4f95-8931-0e53c719cbcd
9,146,78,11722,135,65,16,00:00,【狂奔的志摩】The Trip is the Destination_Turkey.mp4,https://www.djivideos.com/video_play/599a2e37-1fec-4bd5-9d74-5f3ae27d59d8
123,626,1140,8648,41,22,5,01:56,CALIFORNIA,https://www.djivideos.com/video_play/02708d3c-578f-4b29-a7ae-0f0ab795bc9a
36,4611,1645,21855,215,173,32,01:30,IDEAS INTO ACTION —— TEDx Lujiazui,https://www.djivideos.com/video_play/d9ebbd91-7b9b-47bf-bd70-de53a95f0197
1,170,70,53487,207,139,19,03:08,The best city in my heart,https://www.djivideos.com/video_play/0c640cde-0cff-4c3d-aabf-f8caa21c8bd1
137,879,1264,4639,22,5,1,05:00,天边,https://www.djivideos.com/video_play/b2f218ae-6e88-41a2-b0da-7618cbc3cf88
3,21,61,1633,19,3,3,01:00,Горныи? Алтаи?.mp4,https://www.djivideos.com/video_play/8376df8d-9040-4a7e-8e10-4f4e3feb8328
72,293,997,1335,12,2,0,00:33,Getting closer to that cinematic style,https://www.djivideos.com/video_play/ddd2b308-78f7-4011-84bc-973efb675df3
55,121,302,73837,131,41,25,05:23,飞越华蓥,https://www.djivideos.com/video_play/b985e179-a9d2-4e3d-ac4e-623d64d15527
78,8653,2283,19030,126,31,8,01:03,西北F4,https://www.djivideos.com/video_play/7fbd41b8-574c-4976-b28e-b5e9bbf0f94e
47,1002,271,44476,416,158,47,01:44,【TouchSky】航拍+移轴=?你一定没有见过这样的航拍 ,https://www.djivideos.com/video_play/da1ea651-2ebc-4f13-b33e-12680195cfac
14,556,235,27722,409,280,41,05:26,大容山  星空影视宣传片,https://www.djivideos.com/video_play/cd807777-1eb1-47af-81d0-e0b4921e1b3f
195,7430,6033,4833,60,27,2,01:25,K11 & Shanghai RAFFLES CITY,https://www.djivideos.com/video_play/5bd0569e-18fb-49a5-b1fa-25d36f21565d
94,630,1660,14043,86,40,11,02:30,秋收 .m4v,https://www.djivideos.com/video_play/a983aeee-2058-496c-8d54-324b9124699c
8,126,76,7261,50,29,22,00:43,（北京）望京预告片——Jetty,https://www.djivideos.com/video_play/ccccc5f6-f5e7-4162-b0f8-c8b53a98c049
195,7430,6033,17068,240,100,21,00:38,Shanghai is a beautiful city,https://www.djivideos.com/video_play/3d2f7a25-db32-4e54-8b67-3c0611c43d2c
24,260,125,46911,267,111,51,02:49,《川藏线》航拍自驾延时绝美G318国道,https://www.djivideos.com/video_play/33bd90c8-c182-4669-84c9-b8a4c2347293
10,174,131,663,5,2,2,03:11,Amazing Lofoten....mp4,https://www.djivideos.com/video_play/ef4fa965-ed28-47be-a4f7-5b5be66883da
67,466,263,31571,284,154,44,06:00,青岛——你呼唤的地方，梦的延续,https://www.djivideos.com/video_play/6c9629b8-eefe-45b5-8ad7-b4e1fb7de70a
5,211,71,17198,272,126,17,02:00,七星罗布,https://www.djivideos.com/video_play/0f2a782a-46a3-4ae0-9cb3-a9139562e21a
22,320,181,14423,160,67,11,00:45,测试B.mp4,https://www.djivideos.com/video_play/b4150466-b207-4e9c-9f53-e627b5755966
1,83,67,8885,98,27,2,00:36,LANDS OF PER?,https://www.djivideos.com/video_play/f929cd71-5fb2-427b-8c35-d3b2e2e4c70d
27,118,235,2308,5,3,0,02:04,四姑娘山行,https://www.djivideos.com/video_play/f31a8358-7abc-49cd-84b2-130234ccdc3f
3,292,141,11267,112,41,2,01:09,Lac d'Aiguebelette & Avant Pays Savoyard - FRANCE,https://www.djivideos.com/video_play/91f7d4b5-3a4d-48ac-9d75-7ab44e4863fa
2,126,68,15619,146,48,22,03:22,恋一座城：三亚.mov,https://www.djivideos.com/video_play/74dbb2a6-a68d-433c-afea-ac08ba753f30
4,206,70,16094,227,131,19,02:57,魔都印象2016,https://www.djivideos.com/video_play/f96d2f66-a8aa-4d87-a4b3-f636f5b5b76e
56,1171,1128,55748,192,88,29,01:55,TRIP TO MANADO 美在美娜多,https://www.djivideos.com/video_play/37c07c8c-3382-4481-8c22-55e6ca8ef94f
31,3107,411,15514,436,137,39,01:10,超级风暴,https://www.djivideos.com/video_play/a2d3b77e-b466-4344-b410-b25af148db93
222,1152,3469,2712,23,10,2,00:00,香港自然胜景之首-西贡大浪湾,https://www.djivideos.com/video_play/bf84c8b7-21b3-4f74-8887-2828664a839d
630,5200,8097,24580,329,169,26,03:39,平流青岛,https://www.djivideos.com/video_play/761a2b1b-3ddb-4261-ab1d-643197b3be3c
29,546,831,926,6,1,3,00:58,Grimsel bike,https://www.djivideos.com/video_play/fbf3794d-79d5-45d3-b06f-6719594880c8
47,1002,271,104121,185,73,21,01:13,“御”风而行——DJI“御”Mavic 三大场景实拍效果 ,https://www.djivideos.com/video_play/3dec35fb-d5dd-4845-813d-d13985ee9b71
98,629,888,11436,158,87,15,05:19,北疆之行.m4v,https://www.djivideos.com/video_play/bfedc606-f7eb-46ed-a2a3-70c522b56960
63,79,66,18944,74,16,7,00:26,快看，我的最新作品,https://www.djivideos.com/video_play/a3b00c26-e47f-4a71-aee9-b399e41b2de9
4,79,67,15453,93,21,1,01:13,Jet Fighters,https://www.djivideos.com/video_play/071eeac6-e482-4c07-a471-5e82c5e09e1d
195,7430,6033,23511,311,96,23,00:29,台风“鲇鱼”来临前的魔都,https://www.djivideos.com/video_play/9002a4b3-192a-4c94-965c-a3d3fa37a794
363,19843,12763,65766,356,165,37,01:55,大疆“御”——沉浸式极速快感,https://www.djivideos.com/video_play/24dabdbf-63ea-4abf-a4de-023908306a34
363,19843,12763,15225,164,60,5,02:45,大疆“御”——墙壁上的艺术,https://www.djivideos.com/video_play/63cdf4c3-31a2-455a-8534-9cb1950359c6
363,19843,12763,55991,136,49,27,01:12,大疆“御”——自由驰骋,https://www.djivideos.com/video_play/e732c2fd-d520-43b7-bb75-46445934b9de
83,827,340,312660,202,71,26,02:05,DJI Mavic 125秒快闪版,https://www.djivideos.com/video_play/c41440d7-156b-4b99-9d26-424d705f139f
363,19843,12763,80495,432,187,50,04:33,大疆“御”产品介绍,https://www.djivideos.com/video_play/742b3e29-191a-4ccb-809c-78cf17e99ffb
106,921,2522,29667,311,102,25,00:49,"Hand catches, Dronies & Nature in Spain ?? ",https://www.djivideos.com/video_play/d6c1c421-0205-4a69-b458-169a587e290a
5,232,87,31958,280,114,45,09:19,2016年 云南 稻城 亚丁之行,https://www.djivideos.com/video_play/4c8b30f7-6ac1-4f32-b3b4-328e60a45054
4,270,77,35402,257,168,45,03:00,印象·欧洲-德国奥地利,https://www.djivideos.com/video_play/7d7c28a8-ed14-486f-9465-2d33ab043cb8
1,141,68,19343,131,78,19,02:19,我眼中的西藏.wmv,https://www.djivideos.com/video_play/3712ea0a-b6ea-4a05-a9f6-9366c5039797
37,886,455,53036,348,179,38,04:03,桂林 龙胜 龙脊梯田秋收季,https://www.djivideos.com/video_play/d9ef7b52-40f2-45fa-9f05-181757c40bde
7,49,128,205,7,0,0,01:12,North,https://www.djivideos.com/video_play/828c3a96-b740-42bf-a16c-63eac2435db2
262,2924,6938,2899,73,14,7,00:58,Skyway.m4v,https://www.djivideos.com/video_play/1c10232f-c747-4ab1-9f9a-1f640569598e
6,192,76,20653,252,114,30,00:47,三晋星空_Episode0,https://www.djivideos.com/video_play/6196f256-3fe8-49b2-8367-620fa5ef5718
24,297,333,30049,242,109,44,03:55,矫情到不行的北疆行,https://www.djivideos.com/video_play/15042d0e-26fd-44d1-a379-1604483e388a
129,373,372,8024,25,8,0,01:49,2016浪琴表中国马术巡回赛北京站［旌旗视觉出品］,https://www.djivideos.com/video_play/970bef00-1c6b-40f7-b40b-df6f1003952c
7,215,83,18484,164,129,35,05:13,空临至港,https://www.djivideos.com/video_play/e352d8e5-a5d7-49ad-98a6-058f51d39ad0
4,205,75,23199,295,112,30,00:59,Niagara Falls,https://www.djivideos.com/video_play/4a3d67a3-728a-4c27-8b8f-3a6547b8c435
8,63,67,3564,59,28,12,01:24,A Jay Hsu's Film,https://www.djivideos.com/video_play/3f54bc9b-9e1a-4f5a-8e20-c084c25b85fb
13,90,88,20023,86,30,11,02:30,Autumn Hulunbuir,https://www.djivideos.com/video_play/6c8b6aa4-75c9-427f-802e-3aaa0e4f60cc
147,3081,1889,17405,202,99,23,04:23,长兴岛之晨,https://www.djivideos.com/video_play/ce586ccc-fb76-4937-b7b8-aaa61ac1aaa5
13,46,73,28255,53,8,0,00:33,快看，我的最新作品,https://www.djivideos.com/video_play/8c5ffc42-487c-41b5-a684-4bfb4e0fa1ac
195,7430,6033,3676,32,13,5,00:39,上海高空日落延时,https://www.djivideos.com/video_play/a733dd0f-2b54-449f-892a-f5ae6b1a968d
161,12261,3752,52101,355,242,34,03:10,城市剪影  南京,https://www.djivideos.com/video_play/678bff54-e824-4fdf-8b1d-b5a1964660c2
147,3081,1889,3994,21,10,11,02:04,长兴岛日出航拍160920.mp4,https://www.djivideos.com/video_play/761cf2e7-85f0-49bb-8af4-35739a5d52d8
4,47,63,3319,46,12,5,01:40,数得清有多少头藏野驴么？,https://www.djivideos.com/video_play/5b236605-fe20-4ceb-9460-27b4eb40e949
79,47,67,3286,36,9,3,01:30,I have a dream.,https://www.djivideos.com/video_play/3c5b76da-4eb8-44c0-ab68-b79c11b723a0
363,19843,12763,28571,119,51,5,01:29,我的香港，我的DJI,https://www.djivideos.com/watch/08c5ea88-d403-4f7d-a661-6c3f338d44bc
363,19843,12763,8142,32,9,10,00:49,DJI - 重塑认知,https://www.djivideos.com/watch/385f161a-eb88-4067-af70-091d5761291b
106,698,2053,15007,16,10,0,01:51,天下龙脊,https://www.djivideos.com/video_play/8659d060-724d-424e-8bc7-36cab5181116
222,1152,3469,530,5,1,0,00:00,马鞍山&大榄涌水塘,https://www.djivideos.com/video_play/5e040be2-7be8-453d-b2d3-c11d850d431e
341,1078,3053,38042,10,3,1,05:00,城市剪影——我们的上海，5分钟版本,https://www.djivideos.com/video_play/3b7863a2-6a99-43ac-bc91-3727dbd2c77b
155,462,2446,2781,63,21,6,01:52,Fall Colors of Utah ,https://www.djivideos.com/video_play/d8714746-de3d-4848-b89d-8b33bb2b5713
42,833,1254,1097,6,0,1,01:36,贵阳百花湖黄昏 日落美景,https://www.djivideos.com/video_play/b253002e-3a99-408c-9e54-23fe8caaeb72
22,126,396,7041,10,2,7,02:55,Endless Silence 抚仙湖 ,https://www.djivideos.com/video_play/f3517877-19ac-4ad1-b896-3aa0c4749a52
272,11601,2743,15016,221,157,5,02:56,DJI - WRC Germany 2016,https://www.djivideos.com/video_play/a5ae0a1d-39ba-4534-877a-31da574e4185
36,4611,1645,24529,215,141,15,02:21,CITY LIFE,https://www.djivideos.com/video_play/aaf5810c-2cf5-451e-b53b-d8d0b9aabe8c
1,5,57,3344,7,5,3,02:58,新西兰,https://www.djivideos.com/video_play/061153f8-2d5a-413f-ae6a-8d1b19cb7e7c
46,52,121,14721,38,28,16,04:39,带着“精灵”去旅行——冰岛环岛游,https://www.djivideos.com/video_play/52a2c1bd-ed1a-48dd-b658-3422aa698984
41,294,216,25932,213,54,14,01:02,Check out my latest artwork!,https://www.djivideos.com/video_play/a61e6cf9-5423-4944-b5d3-563eca9573e8
25,813,405,16750,184,98,26,02:08,夏日 Fiesta,https://www.djivideos.com/video_play/b13dd9e1-d3dc-408a-8fc2-159fca9429f0
46,385,671,38046,214,96,32,05:00,上海一日 申城一天,https://www.djivideos.com/video_play/1c89a0e5-adc4-48f0-809c-374c0b410230
35,77,87,17687,56,15,7,01:07,大连观光塔航拍,https://www.djivideos.com/video_play/82621b87-d5d5-4a76-b5d0-45a0fad3f3fd
45,240,321,12892,55,9,1,01:30,Sail Away,https://www.djivideos.com/video_play/e780862c-2434-4c64-b6a0-0591fa7afc31
24,1871,280,167055,1768,973,153,02:44,2016 魔都飞行_穿越陆家嘴.mp4,https://www.djivideos.com/video_play/effa2a0f-2459-4b4b-aaf3-b19310828774
77,3726,2154,133278,179,92,29,03:34,20℃·青|见所未见（精）,https://www.djivideos.com/video_play/cbe7faa3-e37d-4685-a0aa-1572ccaa5d1b
7,501,258,2153,13,10,1,05:09,Journey in  NZ 2016 graphic final  (full HD).mov,https://www.djivideos.com/video_play/5fcbeecf-c172-4c70-aabe-733f933dd980
40,595,1024,1032,3,1,0,02:40,Trip to Vanuatu,https://www.djivideos.com/video_play/d13a3504-9307-4432-8709-6b5cce177075
77,3726,2154,19329,155,88,33,03:34,20℃·青|见所未见,https://www.djivideos.com/video_play/27dffeb6-7f5c-4e79-b7df-6b9fb2342081
72,293,997,2514,44,15,7,00:00,Sunrise over  Black Sea ,https://www.djivideos.com/video_play/33bd76fc-4f83-468d-bfea-41ffa7e3dbf0
630,5200,8097,28537,161,105,25,04:44,海上传奇——摩登青岛,https://www.djivideos.com/video_play/753544c4-7eac-4cf3-8e2c-5953a4b564f5
152,543,1031,5879,35,12,6,01:36,【航拍大武汉】武汉天地,https://www.djivideos.com/video_play/6b4f5614-251f-4a9d-a92f-38136674fcda
7,49,128,333,6,0,0,01:45,"Jasper,  Alberta. Looks like magic",https://www.djivideos.com/video_play/1a6b6763-aa15-4ab6-8144-1130ba4ad3bb
132,284,1129,18071,91,20,7,02:03,日月潭SUN MOON LAKE,https://www.djivideos.com/video_play/25600b26-1f27-4fbf-a48b-144872d214ea
1,229,72,35514,324,149,30,03:39,飞阅福建.mov,https://www.djivideos.com/video_play/b56d2294-0f40-4c3b-9a5b-53eec6a966d6
184,8805,3769,56078,275,185,39,07:21,正片3-不似歸人（In the distance）.mp4,https://www.djivideos.com/video_play/87cac1d0-04f5-4838-b47c-a887b3e7a0b3
75,869,696,15561,111,68,16,02:48,城市剪影-梦家园,https://www.djivideos.com/video_play/782422e6-a0f0-4ee7-88ed-344b3227e099
3,238,139,16861,140,55,22,03:51,Lake Powell ,https://www.djivideos.com/video_play/67416de2-ae2e-4762-a0c0-d3b08d89f8a6
36,110,299,470,6,3,0,03:06,"Whites Beach - Broken Head, NSW",https://www.djivideos.com/video_play/828b74b2-02d9-49b6-bbb3-a187ccc5a736
32,86,95,86257,87,20,15,03:50,凤凰.mp4,https://www.djivideos.com/video_play/ac39cf59-e9d1-446c-b10c-563ec7bda677
37,111,229,7487,62,23,24,04:58,,https://www.djivideos.com/video_play/5483cf03-7f1f-491d-989d-ee44b1a051dc
261,747,1418,2307,9,1,0,01:39,朱家角美景,https://www.djivideos.com/video_play/957d5b79-c113-4e90-a1cc-227476d6f4e6
93,156,395,932,5,1,0,01:38,不同的城市，感受不同的风景,https://www.djivideos.com/video_play/5f148e9a-1338-4b91-9753-26add4e899a1
24,243,215,15004,169,90,19,02:50,绝美延时摄影：时光情书,https://www.djivideos.com/video_play/7b5e9397-2b5e-4c82-8b73-5522f1f0fb99
123,626,1140,6536,32,7,2,01:18,【预告】Shenzhen from Above/居高临下看深圳,https://www.djivideos.com/video_play/6fed6b39-0613-44d2-8b22-a3e5d5ff0d20
39,418,626,30502,210,139,28,02:38,Iceland GO!,https://www.djivideos.com/video_play/f8fbdcd2-315e-4e63-9e9f-d6ba1785ac76
363,19843,12763,7793,12,7,0,01:25,DJI - 灵眸Osmo手机云台  梦想旅行家,https://www.djivideos.com/video_play/17f5be4a-129b-427e-84db-e4046fe3cc3d
152,1220,1711,2274,4,2,2,01:02,Never stop my steps,https://www.djivideos.com/video_play/4d425b90-5e06-4c6d-abdc-07e20d9a2bda
163,3323,4069,1645,10,2,1,00:00,Planurahu?tte / 10'000 ft,https://www.djivideos.com/video_play/990008f7-3e72-4c1e-a32d-819c345ae29f
45,149,171,14012,104,27,9,00:00,Australian Alps,https://www.djivideos.com/video_play/2b5ae150-e12e-4f2c-9b77-e393e7f974d4
71,20532,3172,61097,340,157,47,03:18,自拍.mp4,https://www.djivideos.com/video_play/636221f1-cff1-4182-9b68-3425b7548d6c
10,260,80,24527,309,88,25,01:00,"SUP trip around the Russkiy Island in Vladivostok, Russia",https://www.djivideos.com/video_play/2226865f-a2b5-4da7-9c59-4133bd2931d2
20,49,66,11816,52,12,9,00:20,热气球航拍,https://www.djivideos.com/video_play/83a86000-3367-462b-8abf-89ec3d1ef154
21,109,89,16265,188,30,16,00:32,快乐的奔跑，开心的长大！,https://www.djivideos.com/video_play/e9b8fdbb-da22-4dbf-b617-ff0dbdc67f7f
127,156,248,5193,27,2,1,03:34,释放灵魂深处的自我,https://www.djivideos.com/video_play/2c017cdc-dd97-42e5-9fd4-9e394a150997
42,123,69,22100,103,36,16,01:56,中国建桥史上的一大杰作 矮寨特大悬索桥，她的建成通车结束了湘西少数民族地区交通不便的历史一如今也成了当地旅游观光的一道亮丽的风景线！立秋时节，我鸟瞰了她那多彩的雄姿！,https://www.djivideos.com/video_play/f5747ef7-968a-4034-8c4e-142cb7c6dc70
4,78,67,11554,88,34,3,00:57,旅行，在路上遇见最真实的自己,https://www.djivideos.com/video_play/58bdb637-78da-497a-a6f0-a0d7de1ae286
15,131,141,14818,169,60,14,01:55,当爱在身边,https://www.djivideos.com/video_play/6fadb8ed-b11d-430f-b3ef-9d44920ad11a
14,314,239,4497,21,20,11,01:59,星河颂.mp4,https://www.djivideos.com/video_play/f57a9ae4-ae76-47f0-81a1-57164586fee4
38,107,397,21552,68,31,20,04:50,秀美陇川.mp4,https://www.djivideos.com/video_play/8aabbad3-a346-4252-9b11-e46fb55896c6
111,129,505,9759,89,27,10,00:00,Elisa anywhere,https://www.djivideos.com/video_play/c266d724-4eed-4630-bf93-596c1a6ceea2
57,1703,642,37723,305,163,31,03:32,北疆风光－2016中国北疆行,https://www.djivideos.com/video_play/10e918ea-7075-4510-890c-02724cdcdf03
33,71,220,3720,25,5,0,02:08,塞舌尔之旅.mp4,https://www.djivideos.com/video_play/d482f061-e863-41ea-9f34-78cdf0a27c91
3,132,73,16747,149,65,38,01:56,西北大环线,https://www.djivideos.com/video_play/6e2e33ee-4336-409e-9426-388b0e23d2de
57,1703,642,2512,19,10,4,03:59,绿水青山—2016中国北疆行,https://www.djivideos.com/video_play/18b03ee5-f099-43b6-856f-68715a86e79e
195,7430,6033,3889,14,7,4,00:39,Beautiful Shanghai,https://www.djivideos.com/video_play/9475a30e-ae41-42ff-b05c-d3dcbbe9642e
25,658,624,42168,72,10,11,06:43,BEAUTY OF THE WORLD ,https://www.djivideos.com/video_play/f4cf373c-22d1-496d-93d8-7a5510568901
7,28,147,7358,20,1,2,03:52,狂野的大西洋之路 WILD ATLANTIC WAY  Ireland 爱尔兰 ,https://www.djivideos.com/video_play/7f21f05c-9320-4236-b60a-1baaceb647ea
195,7430,6033,4038,16,1,4,00:34,陆家嘴火烧云延时,https://www.djivideos.com/video_play/8fe0b389-052c-4a04-8f28-6364dd30a5cb
83,463,1643,28106,304,87,17,01:31,HUMPBACK WHALES AND BEACHES - BRAZIL .mp4,https://www.djivideos.com/video_play/ff7e19e8-8d62-4576-86da-c51609d8c124
3,74,65,13216,58,14,4,02:54,不同的城市，感受不同的風景,https://www.djivideos.com/video_play/13d251a6-e53c-4fc1-867e-5bb3d3635249
56,49,219,3241,34,6,8,01:24,你在桥上看风景，而我在无人机里看你！?,https://www.djivideos.com/video_play/6cf66774-975a-4bb9-bf5a-2d5b5e9d2b2f
6,26,62,2266,25,2,1,00:14,2016，我要突破！,https://www.djivideos.com/video_play/e1b13e27-82dd-475e-86e0-5a546344d329
8,48,64,1432,25,2,2,00:19,Whitby,https://www.djivideos.com/video_play/452ee76d-dbcd-4785-90db-706fba38855b
